"","Team","avgScore03","avgScore04","avgScore05","avgScore06","avgScore07","avgScore08","avgScore09","avgScore10","avgScore11","avgScore12","avgScore13","avgScore14","avgScore15","avgScore16","avgFG03","avgFG04","avgFG05","avgFG06","avgFG07","avgFG08","avgFG09","avgFG10","avgFG11","avgFG12","avgFG13","avgFG14","avgFG15","avgFG16","avgTP03","avgTP04","avgTP05","avgTP06","avgTP07","avgTP08","avgTP09","avgTP10","avgTP11","avgTP12","avgTP13","avgTP14","avgTP15","avgTP16","avgFT03","avgFT04","avgFT05","avgFT06","avgFT07","avgFT08","avgFT09","avgFT10","avgFT11","avgFT12","avgFT13","avgFT14","avgFT15","avgFT16","avgRB03","avgRB04","avgRB05","avgRB06","avgRB07","avgRB08","avgRB09","avgRB10","avgRB11","avgRB12","avgRB13","avgRB14","avgRB15","avgRB16","avgASS03","avgASS04","avgASS05","avgASS06","avgASS07","avgASS08","avgASS09","avgASS10","avgASS11","avgASS12","avgASS13","avgASS14","avgASS15","avgASS16","avgTO03","avgTO04","avgTO05","avgTO06","avgTO07","avgTO08","avgTO09","avgTO10","avgTO11","avgTO12","avgTO13","avgTO14","avgTO15","avgTO16","avgSTL03","avgSTL04","avgSTL05","avgSTL06","avgSTL07","avgSTL08","avgSTL09","avgSTL10","avgSTL11","avgSTL12","avgSTL13","avgSTL14","avgSTL15","avgSTL16","avgBL03","avgBL04","avgBL05","avgBL06","avgBL07","avgBL08","avgBL09","avgBL10","avgBL11","avgBL12","avgBL13","avgBL14","avgBL15","avgBL16","avgPF03","avgPF04","avgPF05","avgPF06","avgPF07","avgPF08","avgPF09","avgPF10","avgPF11","avgPF12","avgPF13","avgPF14","avgPF15","avgPF16"
"11","Appalachian St",83.2692307692308,68.9310344827586,71.5185185185185,68.1428571428571,74.7931034482759,71.0666666666667,74.8,73.258064516129,71.4827586206897,67.2413793103448,70.8275862068966,64.1538461538462,63.4827586206897,70.5483870967742,28.6153846153846,25.2413793103448,25.8518518518519,23.4285714285714,27.1724137931034,25.2,25.4333333333333,24.8387096774194,24.9310344827586,23.5862068965517,24.7586206896552,22.4230769230769,21.9655172413793,23.1935483870968,7.19230769230769,6.6551724137931,8.33333333333333,8.07142857142857,7.48275862068965,7.56666666666667,7.46666666666667,7.12903225806452,6.13793103448276,6.51724137931035,6.44827586206897,4.65384615384615,6.41379310344828,8.25806451612903,18.8461538461538,11.7931034482759,11.4814814814815,13.2142857142857,12.9655172413793,13.1,16.4666666666667,16.4516129032258,15.4827586206897,13.551724137931,14.8620689655172,14.6538461538462,13.1379310344828,15.9032258064516,48.2692307692308,16.8275862068966,39.4444444444444,26.6428571428571,44.551724137931,33.1666666666667,21.2,41.7096774193548,30.7931034482759,25.8275862068966,27.4827586206897,13.0384615384615,23.1379310344828,17.5161290322581,15.2307692307692,14.3103448275862,15.5555555555556,13.4285714285714,15.2068965517241,13.5,12.6666666666667,11.1935483870968,10.1379310344828,11.7586206896552,11.2758620689655,9.80769230769231,10.9655172413793,11.5483870967742,16.1923076923077,16.6206896551724,15,15.4285714285714,14.7241379310345,15.1333333333333,17.7,15.0322580645161,12.6896551724138,14.1724137931034,13.448275862069,12.5769230769231,13.7241379310345,14.9032258064516,9.84615384615385,10.3793103448276,9.07407407407407,7.5,8.03448275862069,6.1,6.03333333333333,5.38709677419355,5.6551724137931,5.51724137931035,6.37931034482759,6,4.20689655172414,4.09677419354839,4.61538461538461,4.44827586206897,4.62962962962963,3.60714285714286,3.62068965517241,4.73333333333333,3.33333333333333,2.90322580645161,2.6551724137931,3.68965517241379,3.62068965517241,2.57692307692308,2.10344827586207,3.32258064516129,18.6923076923077,20.3793103448276,17.5555555555556,19.2142857142857,18.3103448275862,17.2333333333333,20.2,17.741935483871,17.3448275862069,19.6896551724138,18.8965517241379,20.2307692307692,19,21.5161290322581
"12","Arizona",85.2142857142857,87.5172413793103,79.6666666666667,72.9354838709677,78.4666666666667,71.5625,72.1875,71.9032258064516,76.5294117647059,69.4705882352941,73.28125,73.0588235294118,76.4411764705882,81.2121212121212,30.3214285714286,31.5172413793103,29.1212121212121,27.2903225806452,27.5,24.71875,25.65625,24.0322580645161,25.4117647058824,22.8823529411765,25.03125,26.2352941176471,26.7058823529412,28.0606060606061,7.03571428571429,7.37931034482759,6.84848484848485,4.25806451612903,5.6,6.59375,6.1875,6.25806451612903,7.94117647058824,7.41176470588235,7.65625,5.29411764705882,5.05882352941176,6.51515151515152,17.5357142857143,17.1034482758621,14.5757575757576,14.0967741935484,17.8666666666667,15.53125,14.6875,17.5806451612903,17.7647058823529,16.2941176470588,15.5625,15.2941176470588,17.9705882352941,18.5757575757576,68.6428571428571,52.6206896551724,55.7575757575758,36,39.4666666666667,33.375,30.25,35.2903225806452,49.5882352941176,34.5588235294118,47.15625,52.7647058823529,56.7058823529412,32.9090909090909,17.6428571428571,18.8965517241379,16.5757575757576,14.7741935483871,16.2,15.34375,14.4375,12.3870967741935,14.0882352941176,13.5294117647059,13.84375,15.0882352941176,14.2058823529412,14.5151515151515,14.7857142857143,14.9655172413793,14.8484848484848,13.4838709677419,13.7333333333333,12.21875,12.59375,14.0645161290323,12.8529411764706,12.4705882352941,13.09375,10.4411764705882,11.2058823529412,12.8181818181818,8.46428571428571,6.96551724137931,8.24242424242424,9.87096774193548,6,5.625,5.96875,6,5.02941176470588,5.61764705882353,6.9375,5.88235294117647,7.17647058823529,4.90909090909091,4.21428571428571,4.55172413793103,3.57575757575758,3.7741935483871,3.23333333333333,3.59375,3.0625,2.51612903225806,2.64705882352941,3.5,3.90625,4.23529411764706,3.58823529411765,4.78787878787879,17.75,16.0689655172414,16.4545454545455,16.4838709677419,13.4,16.5,15.625,19.1935483870968,18.6176470588235,16.7941176470588,16.34375,16.4411764705882,17.9117647058824,18.2121212121212
"13","Arizona St",75.9655172413793,74.0740740740741,75.9677419354839,67.0714285714286,58.1379310344828,67.258064516129,69.5454545454545,66.75,63.9677419354839,61,71,75.03125,69.4375,73.28125,27.2068965517241,23.9259259259259,25.8709677419355,23.3928571428571,20.8965517241379,22.8064516129032,23.7878787878788,22.5625,23.1935483870968,21.0967741935484,25.7575757575758,25.28125,23.625,24.875,4,5.96296296296296,6.90322580645161,5.64285714285714,6.41379310344828,7.06451612903226,8.09090909090909,8.1875,7.74193548387097,5.83870967741935,7.09090909090909,8.125,6.8125,7.9375,17.551724137931,20.2592592592593,17.3225806451613,14.6428571428571,9.93103448275862,14.5806451612903,13.8787878787879,13.4375,9.83870967741935,12.9677419354839,12.3939393939394,16.34375,15.375,15.59375,35.0689655172414,13.6666666666667,38.1290322580645,18.0714285714286,10.1034482758621,37.8387096774194,39.4242424242424,33.375,21.8064516129032,18.4838709677419,43.7272727272727,28.71875,32.59375,30,15.551724137931,15.7777777777778,16.4516129032258,14.3928571428571,12.8620689655172,14.4193548387097,15.6060606060606,13.875,14.9354838709677,12.1612903225806,14.030303030303,14.1875,12.9375,12.65625,14,15.1111111111111,14.6774193548387,15.0714285714286,14.2758620689655,12.7741935483871,11.5151515151515,11.65625,12.2258064516129,16.2903225806452,12.2727272727273,11.46875,13.875,12,5.20689655172414,5.55555555555556,6.38709677419355,6.42857142857143,5.86206896551724,7.19354838709677,5.90909090909091,6.65625,6.32258064516129,5.58064516129032,6.39393939393939,5.15625,5.90625,5.3125,4.24137931034483,3.18518518518519,3.64516129032258,3.21428571428571,2,3.09677419354839,2.09090909090909,2.5,3.70967741935484,3.96774193548387,6.15151515151515,5.65625,2.28125,2.6875,19.4137931034483,20.9259259259259,18.741935483871,20.0714285714286,17.9310344827586,16.1935483870968,15.9090909090909,16.5,18.5161290322581,17.6774193548387,15.2727272727273,19.28125,18.9375,20.4375
"14","Ark Little Rock",70.0357142857143,69.8846153846154,66.52,64.0714285714286,65.3793103448276,64.1034482758621,66.4193548387097,66.0714285714286,66.2727272727273,62.4,65.6774193548387,70.3333333333333,68.9666666666667,70,23.8571428571429,22.9615384615385,23.16,21.8214285714286,22.3448275862069,21.2413793103448,22.9354838709677,21.6785714285714,21.969696969697,21.0333333333333,22.5483870967742,23.9333333333333,23.7333333333333,25.0322580645161,6.78571428571429,5,4.84,4.32142857142857,5.51724137931035,5.31034482758621,5.12903225806452,6.10714285714286,6.6969696969697,5.23333333333333,5.03225806451613,4.83333333333333,6.93333333333333,7.35483870967742,15.5357142857143,18.9615384615385,15.36,16.1071428571429,15.1724137931034,16.3103448275862,15.4193548387097,16.6071428571429,15.6363636363636,15.1,15.5483870967742,17.6333333333333,14.5666666666667,12.5806451612903,28.9642857142857,30.5384615384615,29,27.6785714285714,23.7931034482759,32.1724137931034,39.4516129032258,12.8571428571429,33.9393939393939,27.8666666666667,22.0645161290323,23.3,21.4666666666667,42.1935483870968,11.5,11.5384615384615,12.32,14.0357142857143,12.7241379310345,12.4137931034483,13.0322580645161,11.3928571428571,11.030303030303,9.9,11.3870967741935,11.2,12.1,12.9032258064516,15.9642857142857,15.6153846153846,14.96,15.75,14.9310344827586,16.5172413793103,15.0322580645161,13.4642857142857,11.6363636363636,12.4333333333333,15.4516129032258,13.4,10.4666666666667,10.2258064516129,6.60714285714286,6.15384615384615,6.44,7.75,5.10344827586207,6.41379310344828,5.51612903225806,4.71428571428571,5.6969696969697,6.33333333333333,6.51612903225806,5.76666666666667,5.7,6.29032258064516,2.35714285714286,3.07692307692308,3.08,2.5,2.31034482758621,3.20689655172414,3.48387096774194,2.53571428571429,2.36363636363636,3.1,3.70967741935484,3.8,2.63333333333333,3.06451612903226,20.5,20.7307692307692,19.56,18.0714285714286,18.448275862069,20.8275862068966,19.6129032258065,20.1428571428571,20.7272727272727,19.7333333333333,20,21.9,19.1,18.258064516129
"15","Ark Pine Bluff",54.5,52.2222222222222,58.1923076923077,61.3333333333333,58.6551724137931,58.9655172413793,62.6774193548387,64.40625,59.6774193548387,61,62.6666666666667,62.8965517241379,59.75,56.5757575757576,19.25,18.9259259259259,21.6923076923077,22.3703703703704,22.0344827586207,21.7241379310345,22.8709677419355,21.59375,20.2258064516129,21.3636363636364,22.7666666666667,21.3448275862069,20.5,20.4242424242424,4.75,5.03703703703704,4.34615384615385,4.92592592592593,3.79310344827586,5.24137931034483,4,4.09375,6.16129032258065,4.39393939393939,5.3,6.20689655172414,6.34375,6.12121212121212,11.25,9.33333333333333,10.4615384615385,11.6666666666667,10.7931034482759,10.2758620689655,12.9354838709677,17.125,13.0645161290323,13.8787878787879,11.8333333333333,14,12.40625,9.60606060606061,9.78571428571429,2.81481481481481,15.3461538461538,29.7037037037037,20.0689655172414,20.2413793103448,26.8709677419355,29.0625,15.2903225806452,23.969696969697,6.23333333333333,20.448275862069,4.96875,13.2121212121212,10.1785714285714,9.96296296296296,11.4230769230769,10.8148148148148,9.58620689655172,10.8275862068966,10.9354838709677,12.53125,11.5161290322581,11.1212121212121,12.7333333333333,11.4827586206897,10.09375,9.60606060606061,19.1071428571429,19.2222222222222,16.8076923076923,15.6666666666667,15.448275862069,13.9310344827586,19.5161290322581,16.9375,16.7096774193548,14.8787878787879,14.4333333333333,15.0689655172414,15.28125,15.6363636363636,7.96428571428571,5.51851851851852,6.84615384615385,7.59259259259259,6,5.20689655172414,8.74193548387097,6.84375,7.54838709677419,6.96969696969697,9.9,9.48275862068965,8.84375,7.12121212121212,2.75,2.44444444444444,4.76923076923077,4.33333333333333,4.03448275862069,4.86206896551724,2.70967741935484,3.4375,2.16129032258065,4,3.3,2.13793103448276,3.375,3.75757575757576,20.25,21.037037037037,17.8846153846154,19.2222222222222,18.4137931034483,17.9655172413793,22.6774193548387,22.78125,20.9354838709677,18.2121212121212,17.7666666666667,19.4827586206897,19.46875,21.9393939393939
"16","Arkansas",61.6428571428571,68.8571428571429,71.5666666666667,74.3225806451613,71.3823529411765,73.6363636363636,74.6,74.71875,70.6774193548387,71.84375,73.6875,80.25,78.0294117647059,78.15625,21.8214285714286,24.2142857142857,25.7666666666667,26.5161290322581,25.2941176470588,26.7272727272727,26.5666666666667,25.90625,24.3870967741935,25.25,26.625,27.21875,27.4117647058824,27.59375,6.07142857142857,6.42857142857143,6.06666666666667,5.70967741935484,6.14705882352941,5.87878787878788,6.73333333333333,6.28125,6.58064516129032,6.40625,6,7.53125,6.67647058823529,6.75,11.9285714285714,14,13.9666666666667,15.5806451612903,14.6470588235294,14.3030303030303,14.7333333333333,16.625,15.3225806451613,14.9375,14.4375,18.28125,16.5294117647059,16.21875,18.7142857142857,23.9285714285714,22.1,36.3548387096774,40.6470588235294,38.7878787878788,20.1,21.15625,31.741935483871,32.46875,36.875,34.46875,55.0294117647059,30.03125,9.82142857142857,12.9642857142857,14.5,15.5483870967742,15.1764705882353,14.5454545454545,13,13.75,12.0322580645161,13.625,14.84375,15.375,16.1470588235294,16.25,16.6785714285714,13.7857142857143,14.2333333333333,13.3870967741935,15.3235294117647,15.4545454545455,13.9666666666667,13.71875,13.258064516129,12.96875,11.625,11.6875,11.7352941176471,11.15625,6.46428571428571,7.85714285714286,8.73333333333333,8.45161290322581,6.91176470588235,7,7.56666666666667,7.25,7.25806451612903,8.28125,9.21875,8.625,7.76470588235294,7.40625,3.53571428571429,3.85714285714286,5.2,6.12903225806452,6.41176470588235,5.3030303030303,2.86666666666667,4.0625,5.87096774193548,5,4.96875,5.59375,4.76470588235294,5.15625,20.9285714285714,19.8214285714286,18.4666666666667,16.9354838709677,17.3823529411765,18.969696969697,17.1666666666667,18.6875,18.0967741935484,19.3125,20.28125,20.90625,18.9705882352941,21.46875
"17","Arkansas St",71.1153846153846,72.8076923076923,74.1153846153846,71.8928571428571,71.5806451612903,68.75,64.2857142857143,67.8965517241379,66.1,63.3333333333333,68.3666666666667,75.8666666666667,63.3571428571429,72.3103448275862,23.6923076923077,24.6153846153846,26.7307692307692,26,25.0322580645161,24.6428571428571,23.5,24.0689655172414,22.5666666666667,21.969696969697,22.5333333333333,24.9,22.5,24.448275862069,7.92307692307692,7.03846153846154,5.88461538461539,5.67857142857143,7.35483870967742,6.92857142857143,4.67857142857143,5.24137931034483,4.86666666666667,5.21212121212121,6.26666666666667,8.9,5.57142857142857,5.86206896551724,15.8076923076923,16.5384615384615,14.7692307692308,14.2142857142857,14.1612903225806,12.5357142857143,12.6071428571429,14.5172413793103,16.1,14.1818181818182,17.0333333333333,17.1666666666667,12.7857142857143,17.551724137931,21.4230769230769,22.4615384615385,24.6538461538462,22.6071428571429,32.1612903225806,12.25,15.2142857142857,27.4827586206897,27.6,24.4242424242424,39.9333333333333,34.3666666666667,15.9285714285714,26.1724137931034,11.9230769230769,11.1923076923077,13.9230769230769,13.3571428571429,13.9032258064516,11.9642857142857,13,12.4827586206897,10.7333333333333,9.60606060606061,10.3333333333333,13.3666666666667,10.75,12.0344827586207,13.2692307692308,15.7307692307692,14.8076923076923,15.5357142857143,15.1612903225806,13.8571428571429,13.6071428571429,13.6896551724138,13.1666666666667,13.6969696969697,12.8666666666667,12.5333333333333,13.5,13.2413793103448,7.15384615384615,6.53846153846154,6.53846153846154,6,5.87096774193548,6.17857142857143,6.5,4.82758620689655,6.03333333333333,5.93939393939394,8.13333333333333,6.7,5.17857142857143,4.72413793103448,1.65384615384615,2.88461538461538,2.84615384615385,2.5,3.54838709677419,2.07142857142857,3.67857142857143,4.03448275862069,3.1,2.33333333333333,2.96666666666667,2.83333333333333,3.03571428571429,4.37931034482759,21.4230769230769,21,20.5384615384615,18.6785714285714,19.9032258064516,17.9642857142857,17.0714285714286,18.6206896551724,18.4,15.7878787878788,17.5,18.1,17.2142857142857,19.8275862068966
"18","Armstrong St",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Army",53.68,49.24,54.32,54.48,58.7241379310345,59,58.0333333333333,60.25,68,66.6206896551724,71.8333333333333,72.5333333333333,71.4137931034483,76.8064516129032,19.6,16.12,18.68,19.04,20.0689655172414,21.9666666666667,21.4666666666667,22,23.5172413793103,22.2068965517241,24.4,25.9,25.6206896551724,26.8709677419355,5.88,5.64,6.08,5.48,5.79310344827586,4.73333333333333,4.8,5.53571428571429,8.86206896551724,7.79310344827586,8.06666666666667,7.53333333333333,7.3448275862069,8.93548387096774,8.6,11.36,10.88,10.92,12.7931034482759,10.3333333333333,10.3,10.7142857142857,12.1034482758621,14.4137931034483,14.9666666666667,13.2,12.8275862068966,14.1290322580645,5.68,9.48,3,5.92,17.3103448275862,22.7333333333333,23.3,20.2142857142857,22.2068965517241,21.5862068965517,30.1,25.2,20.551724137931,41.4838709677419,11.72,9.48,10.88,10.84,12.448275862069,13.8666666666667,13.2,11.5,13.4137931034483,13.0689655172414,14.1,14.1,14.1379310344828,15.1935483870968,17.36,17.08,15.4,15.68,16.5172413793103,15.9333333333333,15.3,14.6428571428571,14,15.3448275862069,14.0666666666667,13,13.3448275862069,13.741935483871,5.56,5.84,4.92,5.44,6.89655172413793,8.63333333333333,7.46666666666667,8.28571428571429,5.41379310344828,5.89655172413793,4.96666666666667,5.93333333333333,6.13793103448276,4.83870967741935,1.6,1.84,1.48,1.6,2.41379310344828,2.03333333333333,2.5,2.46428571428571,1.62068965517241,1.86206896551724,3.1,4.23333333333333,3.55172413793103,3.61290322580645,19.32,18.12,16.4,20.08,19.7931034482759,19.6,19.2666666666667,20.25,20.1379310344828,19.4137931034483,19.4,18.3,20.6896551724138,19.1935483870968
"20","Auburn",70.1,70,70.6774193548387,65.5714285714286,72.9354838709677,71.3666666666667,72.25,75.0322580645161,61.8333333333333,62.6451612903226,64.8125,71.4666666666667,67.5294117647059,70.7096774193548,25.7,25,24.4193548387097,23.3571428571429,26.5483870967742,25.9,25.78125,26.2258064516129,21.4666666666667,22.4516129032258,22.6875,24.1,21.4411764705882,23.3548387096774,5.63333333333333,6.60714285714286,8.35483870967742,6.92857142857143,7.38709677419355,7.63333333333333,7.5625,8.32258064516129,4.86666666666667,5.03225806451613,5.71875,5.73333333333333,7.26470588235294,8.7741935483871,13.0666666666667,13.3928571428571,13.4838709677419,11.9285714285714,12.4516129032258,11.9333333333333,13.125,14.258064516129,14.0333333333333,12.7096774193548,13.71875,17.5333333333333,17.3823529411765,15.2258064516129,35.6333333333333,25.1071428571429,26.1612903225806,22.2857142857143,27.5806451612903,16.7,43,18.1612903225806,20.1666666666667,19,14.34375,16.3333333333333,26.3529411764706,21.1290322580645,13.4,15.3214285714286,12.9677419354839,13.5,16.5483870967742,15.1,13.9375,12.9032258064516,11.1666666666667,12.4516129032258,12.375,11.6333333333333,10.4705882352941,11.3548387096774,15.9,15.9285714285714,14.4838709677419,15.9285714285714,16.258064516129,13.6,13.125,13.8064516129032,14.3,13.5161290322581,13.34375,12.1,12.9117647058824,13.8064516129032,8.03333333333333,8.71428571428571,7.35483870967742,8.07142857142857,8.2258064516129,8.63333333333333,8.96875,7.83870967741935,7.6,6.41935483870968,6.9375,6.1,6.70588235294118,5.35483870967742,4.96666666666667,4.78571428571429,1.93548387096774,4.21428571428571,4.03225806451613,2.46666666666667,3.40625,2.83870967741935,3.23333333333333,4.80645161290323,3.8125,4.46666666666667,2.5,4.06451612903226,16.3666666666667,16.7857142857143,20.1290322580645,19.6428571428571,19.3225806451613,16.3666666666667,19.03125,20.0322580645161,20.7666666666667,18.4838709677419,20.53125,21.5,20.4411764705882,21.2903225806452
"21","Augusta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Austin Peay",69.7037037037037,64.1785714285714,65.3125,71.8709677419355,69.9,74.5882352941177,74.5,71.2,71.5161290322581,69.1612903225806,69.7241379310345,75.3571428571429,64.0357142857143,74.7272727272727,23.5555555555556,22.5,23.15625,24.6774193548387,24.0666666666667,24.6470588235294,26.3666666666667,23.9666666666667,25.3870967741935,24.7741935483871,24.551724137931,26.1071428571429,21.9642857142857,25.5757575757576,6,5.71428571428571,6,5.48387096774194,6.16666666666667,7.85294117647059,6.86666666666667,6.13333333333333,5.2258064516129,4.2258064516129,7.10344827586207,5.03571428571429,5,6.21212121212121,16.5925925925926,13.4642857142857,13,17.0322580645161,15.6,17.4411764705882,14.9,17.1333333333333,15.5161290322581,15.3870967741935,13.5172413793103,18.1071428571429,15.1071428571429,17.3636363636364,50.4074074074074,42.7142857142857,24.40625,31.1935483870968,41.7,30.9411764705882,37.2,20.7666666666667,32.6129032258064,23.4838709677419,11.2758620689655,23.2142857142857,14.8214285714286,32.0606060606061,13.4074074074074,12.3214285714286,12.90625,14.0322580645161,13.2,14.4411764705882,14.3,13.1,13.5806451612903,12.0645161290323,14.1724137931034,14.1785714285714,11.8214285714286,12.8787878787879,15.2222222222222,13.6071428571429,14.28125,14.4193548387097,12.7333333333333,12.7352941176471,13.4333333333333,14.3,14.3225806451613,14.6129032258065,16.448275862069,15.5357142857143,14.1785714285714,14.5454545454545,7.03703703703704,6.5,6.875,7,7.66666666666667,9.73529411764706,6.26666666666667,5.93333333333333,8.41935483870968,7.16129032258065,6.13793103448276,6.82142857142857,6.32142857142857,6.90909090909091,4.66666666666667,4.10714285714286,2.46875,3,2.7,2.17647058823529,3.23333333333333,3.13333333333333,4.03225806451613,3.54838709677419,4.96551724137931,5.28571428571429,3.82142857142857,2.75757575757576,18.6666666666667,17.7857142857143,19.25,18.5806451612903,17.7666666666667,17.5588235294118,18.7333333333333,17.3,18.7096774193548,18.0645161290323,16.0344827586207,17.5,17.5714285714286,17.6363636363636
"23","Ball St",73.3,70.1071428571429,69.7777777777778,62.5384615384615,59.6129032258064,57.7666666666667,57.9032258064516,60.3103448275862,67.5,63,64.8620689655172,64.2857142857143,64.1379310344828,69.7096774193548,25.9333333333333,24,24,22.2307692307692,20.8064516129032,20.7666666666667,20.8387096774194,20.3103448275862,22.6,21.3793103448276,21.6551724137931,21.2857142857143,21.7586206896552,24.0967741935484,5.36666666666667,5.14285714285714,7.2962962962963,5.30769230769231,4.03225806451613,4.16666666666667,4.32258064516129,3.79310344827586,4.66666666666667,6.37931034482759,5.93103448275862,6.42857142857143,7.68965517241379,8.51612903225806,16.0666666666667,16.9642857142857,14.4814814814815,12.7692307692308,13.9677419354839,12.0666666666667,11.9032258064516,15.8965517241379,17.6333333333333,13.8620689655172,15.6206896551724,15.2857142857143,12.9310344827586,13,29.9666666666667,33.0357142857143,35.3703703703704,18.7307692307692,16.4838709677419,13.1333333333333,19.7096774193548,26.1724137931034,39.1333333333333,17.5862068965517,28.1724137931034,7.92857142857143,12.7931034482759,37.9032258064516,10.5,12.4285714285714,11.5555555555556,11.5,10.3225806451613,10.3666666666667,10.741935483871,10.8275862068966,13.6,13.2758620689655,11.8275862068966,12.2142857142857,12.3103448275862,14.4838709677419,12.8333333333333,12.9285714285714,12.2592592592593,14.4230769230769,13.5161290322581,12.1666666666667,13.0967741935484,14.551724137931,12.9666666666667,13.1034482758621,15.5172413793103,17.1071428571429,14.0689655172414,13.2258064516129,5.2,5.75,5.48148148148148,6.84615384615385,7.80645161290323,6.2,5.09677419354839,4.93103448275862,6.13333333333333,6.06896551724138,6.31034482758621,4.5,5.17241379310345,5.32258064516129,2.2,2.07142857142857,2.18518518518519,3.53846153846154,2.38709677419355,1.66666666666667,2.03225806451613,3.10344827586207,1.96666666666667,2.58620689655172,2.31034482758621,2.25,2.3448275862069,3.70967741935484,22.8666666666667,20.4642857142857,18.5925925925926,22.8461538461538,20.7741935483871,17.1666666666667,18.4516129032258,17.9310344827586,17.8666666666667,16.9310344827586,17.3793103448276,20.9642857142857,19.3448275862069,19.258064516129
"24","Baylor",69,62.3333333333333,65.5925925925926,63.1764705882353,74.7666666666667,80.7333333333333,75.3333333333333,76.7096774193548,69.6666666666667,74.2727272727273,73.3548387096774,73.7878787878788,69.125,76.3125,23.6071428571429,21.8148148148148,22.3703703703704,21.5882352941176,26.3333333333333,27.9,25.7878787878788,27.1612903225806,24.3333333333333,26.0909090909091,26.2258064516129,25,23.9375,26.8125,9.07142857142857,5.77777777777778,7.7037037037037,7.88235294117647,8.16666666666667,8.43333333333333,7.96969696969697,7.03225806451613,5.36666666666667,6.72727272727273,6.87096774193548,7.39393939393939,7,6.1875,12.7142857142857,12.9259259259259,13.1481481481481,12.1176470588235,13.9333333333333,16.5,15.7878787878788,15.3548387096774,15.6333333333333,15.3636363636364,14.0322580645161,16.3939393939394,14.25,16.5,24.6785714285714,17.1481481481481,4.11111111111111,17.1764705882353,18.4666666666667,36.1666666666667,25.4848484848485,40.9677419354839,19.9,41.4242424242424,35.7741935483871,26.8484848484848,29.5625,28.15625,14.2142857142857,11.6296296296296,13.0740740740741,10.9411764705882,13.8333333333333,11.9333333333333,11.5151515151515,13.6451612903226,11.6666666666667,14.7272727272727,14.5161290322581,14.5151515151515,14.40625,17.09375,13.2857142857143,15.2592592592593,16,15.2352941176471,14.6,12.6,12.8484848484848,14,15.7,13.8484848484848,12.1612903225806,11.7878787878788,12.375,12.8125,8.32142857142857,7.18518518518519,7.37037037037037,6.17647058823529,5.93333333333333,7.36666666666667,6.81818181818182,6.38709677419355,6.9,7.63636363636364,6.51612903225806,5.09090909090909,8.03125,7.71875,2.96428571428571,2.66666666666667,1.81481481481481,4.23529411764706,3.7,4.4,3.57575757575758,6.93548387096774,4.23333333333333,4.63636363636364,4.54838709677419,5.66666666666667,3.84375,3.96875,15.75,16.3703703703704,17.8148148148148,20,20.2666666666667,20.9,18.9090909090909,18.0645161290323,17,17.6363636363636,17.1290322580645,17.5454545454545,16.71875,19.40625
